wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses04F_impro07_M071,7,0.0089698685,0.01487726,0.011172769,0.009820579,0.3490364025695932,-0.005614169822365511,0.16113949982260853,0.514747030963813
Ses04F_impro07_M072,7,0.0067476504,0.010518764,0.0079806475,0.0068419487,0.3306122448979592,-0.004143609658058267,0.07705439298907071,0.9868153981902501
Ses04F_impro07_M073,7,0.002388071,0.0039511872,0.0029392687,0.002617225,0.4056603773584906,-0.013279623999551404,0.011430370065194886,0.025118688029827193
Ses04F_impro07_M074,8,0.020248527,0.03614165,0.025204528,0.025841737,0.3333333333333333,-0.0053392013796838,0.9984876351004417,2.008296217586727
Ses04F_impro07_M075,8,0.0074223583,0.013155499,0.00907179,0.009447749,0.4263565891472868,-0.007793939403200056,0.13168048162158782,0.47725004127924037
Ses04F_impro07_M076,7,0.01758495,0.02849926,0.022112435,0.018123806,0.2469879518072289,-0.006952043804631103,0.5822360693427078,1.332729918849875
Ses04F_impro07_M077,7,0.007233321,0.014918016,0.00917081,0.011779727,0.4963855421686747,-0.009002741535368841,0.1831570101718064,0.5206485648153749
Ses04F_impro07_M078,8,0.010339086,0.017432678,0.012852408,0.011756541,0.32945736434108525,-0.005575803697865922,0.22423460492768374,0.5484009953326897
Ses04F_impro07_M079,7,0.009424801,0.020897469,0.011949825,0.0171511,0.34278959810874704,-0.005903112651139963,0.37045238667281893,1.6002962628757338
Ses04F_impro07_M080,7,0.010636269,0.020009395,0.013339952,0.014903358,0.34206896551724136,-0.004795015684067039,0.31654354230423426,1.0368146479360019
Ses04F_impro07_M081,8,0.008230994,0.012472029,0.010181595,0.007199105,0.25203252032520324,-0.006525553544634022,0.10576684897767838,0.5494336197812474
Ses04F_impro07_M082,7,0.008714724,0.014473009,0.011025592,0.00934518,0.2681818181818182,-0.007128649940568721,0.15352944180106493,0.3268226665368062
Ses04F_impro07_M083,8,0.007981413,0.015531246,0.010191527,0.011701383,0.3808411214953271,-0.007612621175212553,0.19362010451383613,0.4872842565829492
Ses04F_impro07_M084,8,0.027296081,0.051552866,0.033604387,0.038894493,0.4601226993865031,3.296526429608093e-05,2.1031174976639266,8.87327397892402
Ses04F_impro07_M085,8,0.014710735,0.02236377,0.018462708,0.0126566915,0.15544041450777202,-0.0033086982966779033,0.3420308071313089,0.7176594809729343
Ses04F_impro07_M086,8,0.007815643,0.016883014,0.009927176,0.013640453,0.5238095238095238,-0.008538882866560016,0.23823874878239798,0.46323401330202424
Ses04F_impro02_F000,3,0.0019249873,0.003879051,0.0024103173,0.0030396353,0.19292604501607716,-0.014372715668287128,0.012334530045049441,0.07830862968852749
Ses04F_impro02_F001,3,0.0013888455,0.0025679327,0.0016990387,0.0019253091,0.0,-0.011827247362816706,0.00519623942008098,0.0322423490031113
Ses04F_impro02_F002,3,0.0025572781,0.0052315025,0.0031737464,0.0041564563,0.5793650793650794,-0.01243064343725564,0.022538236578477037,0.16714910377856357
Ses04F_impro02_F003,3,0.003974643,0.0074839843,0.0048910617,0.0056548677,0.5792811839323467,-0.009308831067755818,0.04418289480398203,0.22528018189882013
Ses04F_impro02_F004,8,0.008439488,0.012518121,0.01030324,0.0070911697,0.2928870292887029,-0.007844892934372183,0.10402172455184275,0.5040330852393968
Ses04F_impro02_F005,3,0.004076126,0.006535178,0.00510779,0.004076169,0.30701754385964913,-0.0077746135502820835,0.030525135058493563,0.18041577099877518
Ses04F_impro02_F006,3,0.004783128,0.008018859,0.005729646,0.0056022634,0.5185185185185185,-0.010080486390506849,0.04712719143901391,0.26169375812627316
Ses04F_impro02_F007,3,0.006425105,0.011482955,0.007952771,0.008282769,0.5095541401273885,-0.009933309229381848,0.1005821421666666,0.462136690620331
Ses04F_impro02_F008,4,0.0038227115,0.006517848,0.0046635326,0.0045420383,0.44680851063829785,-0.01016039550449932,0.03164909762941367,0.1607442709713396
Ses04F_impro02_F009,3,0.0043904376,0.009320339,0.00545147,0.0075580436,0.633373934226553,-0.011873843504872639,0.0723294606034458,0.3703246003170083
Ses04F_impro02_F010,4,0.00906892,0.016153969,0.011219285,0.011619814,0.3790186125211506,-0.007400466529361438,0.1989419460533089,0.7650736041375181
Ses04F_impro02_F011,3,0.0024394656,0.00466026,0.003094933,0.00347811,0.45248868778280543,-0.013174709238228388,0.017348737849142374,0.08832476070820869
Ses04F_impro02_F012,0,0.010555114,0.017588258,0.013129028,0.011674623,0.31934731934731936,-0.009364545803691726,0.2256795159963713,0.7427001753219055
Ses04F_impro02_F013,4,0.005767154,0.011123801,0.0070678946,0.008559453,0.5752688172043011,-0.010075072168547194,0.09853494874350675,0.42135187743872754
Ses04F_impro02_F014,4,0.0037797173,0.0059681707,0.0047377357,0.0036227116,0.2871536523929471,-0.008715028343431186,0.02513851295909722,0.11340385460764342
Ses04F_impro02_F015,4,0.012364599,0.018808272,0.015260751,0.010993081,0.2729124236252546,-0.006769353603885975,0.24007882149724027,0.8109087310157681
Ses04F_impro02_F016,4,0.010736962,0.015558223,0.013278084,0.008086037,0.1760299625468165,-0.0049190093704964966,0.15757722110849956,0.5285669444370636
Ses04F_impro02_F017,0,0.001863823,0.003827502,0.002375414,0.002997659,0.15450643776824036,-0.013954535461380146,0.01211186004494195,0.02889528085626853
Ses04F_impro02_F018,0,0.009309608,0.019427134,0.011781602,0.015395714,0.5560975609756098,-0.006144660346762976,0.31015483097637586,0.6456043876923372
Ses04F_impro02_F019,4,0.010991428,0.016854672,0.013493256,0.010089371,0.27234927234927236,-0.005931039140705252,0.19443433747770852,0.7511386464544901
Ses04F_impro02_F020,4,0.009351166,0.016361227,0.011944404,0.0111672655,0.3735408560311284,-0.005896232323721051,0.20240152679153375,0.4168809877118483
Ses04F_impro02_F021,8,0.004530856,0.011221016,0.0056623877,0.009684436,0.6698113207547169,-0.010887513781199232,0.11035509634731963,0.3367074529491877
Ses04F_impro02_F022,0,0.004640422,0.009327087,0.0057183173,0.0073600053,0.618421052631579,-0.010330451004847419,0.07073090651117711,0.18761155315242253
Ses04F_impro02_F023,3,0.0060637314,0.010904942,0.007530138,0.007881228,0.4444444444444444,-0.009361966476717498,0.09136814268147946,0.3894031117348878
Ses04F_impro02_F024,3,0.0014698942,0.0024756498,0.0018501445,0.0016483596,0.0,-0.012913124010083266,0.004570874267639716,0.010545939774082707
Ses04F_impro02_M000,3,0.0014357982,0.0025519868,0.0018189744,0.0017881982,0.002702702702702703,-0.013186578144086525,0.005020652495457547,0.0251059034983829
Ses04F_impro02_M001,3,0.0017737771,0.0031907938,0.0022222318,0.0022899995,0.10140845070422536,-0.012779895769199356,0.007889151159103103,0.035816939163030685
Ses04F_impro02_M002,4,0.001432506,0.0024708551,0.0017875145,0.0017059904,0.0,-0.01375053125229897,0.004621273380226525,0.022168625904376696
Ses04F_impro02_M003,4,0.0022679106,0.0041236766,0.0028475355,0.0029818565,0.36698717948717946,-0.010906548595812637,0.01323939244395153,0.09757516320848934
Ses04F_impro02_M004,3,0.0018780758,0.0031895707,0.0023775536,0.0021254057,0.18900804289544235,-0.010292140359524637,0.00760843290814098,0.042687037744456736
Ses04F_impro02_M005,4,0.0069928374,0.010798482,0.008674605,0.006519328,0.32867132867132864,-0.009299563316744752,0.08036240790649657,0.18175840486907435
Ses04F_impro02_M006,4,0.005561353,0.00916894,0.006883526,0.0060589747,0.38028169014084506,-0.007849326721043326,0.061184354562459825,0.2834958153080487
Ses04F_impro02_M007,8,0.0025098154,0.0041462276,0.0031157902,0.0027375494,0.3347826086956522,-0.006860084340587491,0.012595560315920837,0.06291665338601364
Ses04F_impro02_M008,4,0.0023628082,0.004312063,0.002940522,0.003146528,0.4213197969543147,-0.009362366654386278,0.01450288106110042,0.042560915553313906
Ses04F_impro02_M009,4,0.0027279926,0.005594851,0.0033840446,0.0044527203,0.4866785079928952,-0.010519179340917617,0.025818781064240633,0.11704444393589965
Ses04F_impro02_M010,4,0.0019812211,0.0034367042,0.0025255384,0.0023283192,0.2138728323699422,-0.008362367225345224,0.008950319772461971,0.03745350450751818
Ses04F_impro02_M011,8,0.0018078445,0.0028934178,0.002297735,0.001757649,0.07989690721649484,-0.010330628356314264,0.00600137640777651,0.019524843370047645
Ses04F_impro02_M012,3,0.0023739028,0.004166745,0.0030173932,0.0028734077,0.3745819397993311,-0.010631601981003769,0.013238315333372773,0.07180181664453462
Ses04F_impro02_M013,4,0.0026767887,0.004624545,0.0033897902,0.0031441126,0.3595976529756915,-0.010330199074815027,0.01614538915814684,0.09027992756442377
Ses04F_impro02_M014,4,0.0020889237,0.003312735,0.0026930668,0.0019231585,0.1797752808988764,-0.010843911695701536,0.00780493353066616,0.023668354900019326
Ses04F_impro02_M015,4,0.0025537398,0.0046790405,0.0031600203,0.0034486197,0.4795539033457249,-0.009677263733465225,0.01709651874847435,0.1578656363781118
Ses04F_impro02_M016,4,0.0034589784,0.0055466047,0.00433591,0.0034547986,0.3426724137931034,-0.006731595931341872,0.02200100245320168,0.0877704035928548
Ses04F_impro02_M017,4,0.0028549626,0.0042500566,0.003562647,0.002310059,0.2517985611510791,-0.004755544068757445,0.012136083853474278,0.043711536270642275
Ses04F_impro02_M018,0,0.0092895655,0.013851401,0.011531492,0.007649786,0.24603174603174602,-0.006869898243166972,0.12824339309001553,0.39980938933990146
Ses04F_impro02_M019,4,0.0019175112,0.0033212248,0.0023967396,0.0022981688,0.1036036036036036,-0.0112519774120301,0.008360611022756809,0.0273599977109568
Ses04F_impro02_M020,0,0.0069777253,0.012402942,0.008576584,0.00894208,0.3952569169960474,-0.0052029026846867055,0.11754187329454996,0.5592026797356674
Ses04F_impro02_M021,0,0.004496664,0.0077786986,0.005659784,0.005336295,0.3961937716262976,-0.009189568118017633,0.04553771006388816,0.17743589579191496
Ses04F_impro02_M022,8,0.0045817005,0.0076129693,0.0058096023,0.004998741,0.3766519823788546,-0.009783428140508477,0.042463720580930696,0.12696668375585685
Ses04F_impro02_M023,4,0.0026792514,0.0055247163,0.0033579203,0.0043874276,0.6325411334552102,-0.010912758625636343,0.025199591363292743,0.11148027881931005
Ses04F_impro02_M024,3,0.0024383597,0.0042821867,0.0030565767,0.0029958822,0.39322033898305087,-0.0119086553240777,0.01398037393463945,0.09478212178204809
Ses04F_impro02_M025,3,0.0028476731,0.005308465,0.0036083867,0.0038890345,0.5688073394495413,-0.009735787898534909,0.02219181528717655,0.1368179205595827
Ses04F_impro02_M026,3,0.0021984675,0.0038713973,0.0027985782,0.0026730981,0.24910607866507747,-0.013702745491173118,0.011464528687897105,0.11287249275886455
Ses04M_script03_2_F000,0,0.0045222337,0.008145945,0.0057634525,0.0057488903,0.4732142857142857,-0.01297088874707697,0.05117577510049597,0.106430296849652
Ses04M_script03_2_F001,1,0.013309307,0.023301814,0.016726673,0.0162015,0.23486238532110093,-0.009837504876486491,0.412642299059654,1.1493761987332851
Ses04M_script03_2_F002,1,0.014623832,0.02369447,0.01840435,0.014914209,0.18072289156626506,-0.006024890353728551,0.4051241767584803,1.2056833938143967
Ses04M_script03_2_F003,1,0.00762126,0.012750445,0.009578251,0.008438986,0.40932642487046633,-0.010425435903016478,0.11917361831010051,0.26742329119542263
Ses04M_script03_2_F004,8,0.0073390943,0.011817673,0.009034036,0.0076004495,0.32941176470588235,-0.009734237210068386,0.09960537506921861,0.30315547558075895
Ses04M_script03_2_F005,8,0.008321047,0.014149657,0.010436416,0.009520456,0.3177966101694915,-0.010350611773901619,0.14892333893833706,0.4568044431505941
Ses04M_script03_2_F006,2,0.01187153,0.021995712,0.014854526,0.016206942,0.2710526315789474,-0.01011592485156143,0.37978133857997814,0.995213547800687
Ses04M_script03_2_F007,8,0.013964493,0.022171307,0.017550742,0.013531312,0.23303834808259588,-0.00734454124540207,0.3476838108075559,0.8214302997127417
Ses04M_script03_2_F008,1,0.0036606414,0.0072875703,0.004630382,0.0056144833,0.5424242424242425,-0.011688314771163277,0.043140868009380835,0.10999467801936194
Ses04M_script03_2_F009,7,0.0020051673,0.0031784782,0.002462788,0.0020019342,0.10112359550561797,-0.013656481314683333,0.0071815791413988505,0.026020789153662318
Ses04M_script03_2_F010,0,0.0064153047,0.012988937,0.008077311,0.010159507,0.5789473684210527,-0.011465670468169264,0.13748974602781108,0.21632287343841974
Ses04M_script03_2_F011,8,0.007081632,0.012028271,0.008915418,0.008072491,0.3878116343490305,-0.011053455637011211,0.10724733247570911,0.3320106421091509
Ses04M_script03_2_F012,4,0.014724228,0.025825717,0.018362334,0.018251106,0.27728613569321536,-0.005494673587236321,0.5051309289576206,1.3684943002128764
Ses04M_script03_2_F013,4,0.013032687,0.019665508,0.016373968,0.010877662,0.09465020576131687,-0.00737371510695084,0.2635270258268886,0.5673368540420113
Ses04M_script03_2_F014,0,0.0045095286,0.009105066,0.005814598,0.0071971193,0.5914634146341463,-0.01171908024844015,0.06767323011152186,0.10928477458321144
Ses04M_script03_2_F015,4,0.0058125374,0.010388566,0.0072734505,0.0074014077,0.46701846965699206,-0.0073473902375553735,0.0826316997749762,0.21614153200122696
Ses04M_script03_2_F016,4,0.008812818,0.015606485,0.010991704,0.011075555,0.3333333333333333,-0.010477158866706304,0.18549988494809494,0.5598784570857216
Ses04M_script03_2_F017,0,0.0014896769,0.0024509125,0.0018636332,0.0015929837,0.015384615384615385,-0.01402589441568125,0.004399372425297825,0.022068632006697474
Ses04M_script03_2_F018,4,0.008968822,0.014710623,0.01128473,0.009435178,0.30864197530864196,-0.004644745786208659,0.15661153848843523,0.30848792367743494
Ses04M_script03_2_F019,0,0.0071356245,0.020265462,0.009108121,0.018075325,0.6330935251798561,-0.010386024769104552,0.37116861750973656,0.6105319456327971
Ses04M_script03_2_F020,4,0.008046722,0.012180854,0.010076914,0.006813762,0.2564102564102564,-0.008031466677493881,0.10082956453817266,0.24583267636205589
Ses04M_script03_2_F021,8,0.007292439,0.0119691165,0.00895275,0.007897423,0.3555045871559633,-0.011903009180969093,0.10359630938852252,0.3793405323266425
Ses04M_script03_2_F022,0,0.013815983,0.020840686,0.017294036,0.011590432,0.21678321678321677,-0.004481104951992165,0.29431077151062046,0.5832097004346531
Ses04M_script03_2_F023,0,0.0063880524,0.014491419,0.008132041,0.012068424,0.5373134328358209,-0.01122258800023701,0.17892225837721873,0.4736363507939877
Ses04M_script03_2_F024,7,0.0041379984,0.0059085656,0.0049277926,0.0032482261,0.32,-0.0054525862651644275,0.022465127783434118,0.08515087216866049
Ses04M_script03_2_F025,4,0.005862795,0.011110043,0.007336249,0.008555414,0.4171597633136095,-0.012897563465230633,0.09772643025328931,0.3470164858661874
Ses04M_script03_2_F026,0,0.008946183,0.016560376,0.011573913,0.011925487,0.3738738738738739,-0.01158179929916514,0.21451799312101935,0.4331986308982117
Ses04M_script03_2_F027,4,0.014727418,0.021893645,0.018668182,0.011438316,0.1640625,-0.008333769983437378,0.32083705549108565,0.4169587473406911
Ses04M_script03_2_F028,0,0.016849693,0.030129245,0.021416409,0.021156253,0.4011090573012939,-0.011618983990047127,0.6918240304659447,1.7951912188265138
Ses04M_script03_2_F029,0,0.0037301634,0.0070346645,0.004734162,0.005200487,0.5580357142857143,-0.013678781215276103,0.039153702732119815,0.11343764143447616
Ses04M_script03_2_F030,0,0.0056416783,0.010582152,0.0070843883,0.007944285,0.5487804878048781,-0.013667922758031636,0.0879863966678082,0.15516997464683174
Ses04M_script03_2_F031,0,0.0045022597,0.008001949,0.005715757,0.0055920393,0.35260115606936415,-0.014603912859456614,0.04905731899850406,0.1340555758806188
Ses04M_script03_2_F032,0,0.017091405,0.027800897,0.021317651,0.017791385,0.27976190476190477,-0.008063165296334773,0.5586172623128839,0.9358835069036997
Ses04M_script03_2_F033,0,0.010836756,0.018661123,0.013551166,0.012813262,0.3347547974413646,-0.009096010217035655,0.2604677877369644,0.6259126912404012
Ses04M_script03_2_F034,0,0.0028031,0.0054626362,0.003568715,0.0041389097,0.4970414201183432,-0.014828067833150271,0.024043229045541924,0.0390325065919736
Ses04M_script03_2_F035,0,0.016855573,0.028597003,0.020909788,0.019484915,0.21993127147766323,-0.00907243065739749,0.6095075252202508,1.965600089894601
Ses04M_script03_2_F036,0,0.0026325467,0.005806119,0.0033029125,0.004780143,0.4595959595959596,-0.014204802027961705,0.02860654935847072,0.048685121914363236
Ses04M_script03_2_F037,0,0.00665162,0.011610142,0.008338824,0.008067022,0.3522727272727273,-0.010880368790822104,0.1019105035094104,0.2209145424060257
Ses04M_script03_2_F038,8,0.008322797,0.01585187,0.010402814,0.011938901,0.5106382978723404,-0.010201523764408194,0.19833192872745534,0.4610614770938391
Ses04M_script03_2_F039,0,0.0042499485,0.007445997,0.0053796936,0.0051454054,0.4730290456431535,-0.009836055141931865,0.042003412440323504,0.078062038983038
Ses04M_script03_2_F040,0,0.012746573,0.021110753,0.015891615,0.013887479,0.3236151603498542,-0.009221966138284188,0.3241802927726628,0.965969112662446
Ses04M_script03_2_F041,0,0.019336406,0.03807198,0.024011781,0.029539214,0.4763636363636364,-0.007429009201587178,1.1612483782719567,2.8258506856590673
Ses04M_script03_2_F042,0,0.011949216,0.030320572,0.01494292,0.026379634,0.5580357142857143,-0.010694781849451829,0.8087566153712384,2.814450272016207
Ses04M_script03_2_F043,7,0.0014856241,0.0027256147,0.0018664531,0.0019809788,0.006329113924050633,-0.01688700467639137,0.005830388901447051,0.012788907009917694
Ses04M_script03_2_F044,0,0.013681163,0.02156911,0.017137865,0.013087681,0.25980392156862747,-0.0076987926149740815,0.32641538949714755,0.692238084105481
Ses04M_script03_2_F045,0,0.024123441,0.045087535,0.030637061,0.033022217,0.45454545454545453,0.010108146852871869,1.597409015740692,1.614060155289601
Ses04M_script03_2_F046,0,0.042717263,0.06686163,0.05380969,0.039632257,0.24608501118568232,-0.002231362486782018,3.112908036191284,5.725642749729735
Ses04M_script03_2_F047,0,0.017633472,0.031278137,0.022467753,0.021610174,0.2921686746987952,-0.008622797395219095,0.7471225447342703,1.5370102785790327
Ses04M_script03_2_F048,0,0.029573781,0.044142283,0.03736134,0.02390981,0.16806722689075632,0.0007961331220940338,1.3062734469873474,1.4805486817227649
Ses04M_script03_2_F049,0,0.049619373,0.07362846,0.061674714,0.040198676,0.20042643923240938,-0.009118300113186706,3.617533256594887,7.698862882227858
Ses04M_script03_2_F050,0,0.0769776,0.11118329,0.09400676,0.058737747,0.2076923076923077,-0.1276150724152103,8.043453770203227,15.312401356546783
Ses04M_script03_2_F051,0,0.07383121,0.10531266,0.09262056,0.049923968,0.15428571428571428,-0.007124965122784488,7.12939436330878,12.988728664995097
Ses04M_script03_2_F052,0,0.06384867,0.121738285,0.07665251,0.09586708,0.5303030303030303,0.0017743728903951705,11.569051870185382,24.0626739894521
Ses04M_script03_2_M000,8,0.007841606,0.016471924,0.009984996,0.013062556,0.5515873015873016,-0.011432219253038056,0.22453405725073633,0.4047915367288856
Ses04M_script03_2_M001,7,0.0066229478,0.012256047,0.008381138,0.008921374,0.4632768361581921,-0.01195681034005247,0.11721793418550405,0.36019755675173
Ses04M_script03_2_M002,8,0.015445139,0.02457665,0.019337635,0.015129475,0.2897959183673469,-0.01042047642840771,0.42795750886405304,0.9452984034763454
Ses04M_script03_2_M003,8,0.015797716,0.026677921,0.019955488,0.017668715,0.21678321678321677,-0.013980690710013732,0.5286862560595168,1.1401082769367186
Ses04M_script03_2_M004,4,0.01229149,0.023348385,0.015584015,0.017367393,0.4397163120567376,-0.006500704330392182,0.43035390358892045,0.8584695530235827
Ses04M_script03_2_M005,4,0.012861709,0.021639701,0.016422227,0.014070298,0.3235294117647059,-0.006711823061777977,0.34536550908427116,0.8098719815710376
Ses04M_script03_2_M006,8,0.01386451,0.025370477,0.017540608,0.01830255,0.3149171270718232,-0.007132231075956952,0.5009923220406843,1.108708242610159
Ses04M_script03_2_M007,4,0.016453303,0.025757229,0.020551568,0.0154813,0.27472527472527475,-0.007308079602807993,0.464213733113621,1.0881792636732852
Ses04M_script03_2_M008,0,0.010736678,0.022394326,0.013168508,0.018097943,0.46099290780141844,-0.0031966337701305747,0.4140585058109945,3.3029777465149444
Ses04M_script03_2_M009,7,0.0012915154,0.0019187973,0.0016431959,0.0009937965,0.0,-0.009343026249553077,0.002481785581787224,0.004291506431068516
Ses04M_script03_2_M010,0,0.016171794,0.027962033,0.020016216,0.019530986,0.39572192513368987,-0.00781218841439113,0.5865179407230564,2.0366930820726465
Ses04M_script03_2_M011,0,0.012084675,0.033042643,0.0155115295,0.029089775,0.7444444444444445,-0.011699010428856127,0.9754916975393296,1.6760615950001503
Ses04M_script03_2_M012,0,0.020276865,0.043873094,0.025543958,0.035558667,0.5063291139240507,-0.011241242646065075,1.6045817435783276,4.13639186771539
Ses04M_script03_2_M013,0,0.011599878,0.021032171,0.014594056,0.015106991,0.26582278481012656,-0.007964593351061922,0.341978102055771,1.1182137217525148
Ses04M_script03_2_M014,0,0.008221181,0.017269183,0.010454351,0.013727933,0.51440329218107,-0.009376280104334,0.24661884850864252,0.6536897420825376
Ses04M_script03_2_M015,8,0.0071383696,0.013036662,0.009063667,0.009346568,0.47802197802197804,-0.00969040956988465,0.13168329862522704,0.38005823087323815
Ses04M_script03_2_M016,4,0.003527179,0.0065228413,0.0044435933,0.0047710924,0.5150214592274678,-0.009899147698888555,0.033366268916180435,0.08778498255212239
Ses04M_script03_2_M017,4,0.0076930653,0.014208779,0.009705503,0.010373267,0.504297994269341,-0.007880127668613568,0.1569019530650397,0.42470724041190716
Ses04M_script03_2_M018,4,0.0071000718,0.0122541515,0.008799388,0.008525356,0.3193979933110368,-0.00996479775494663,0.11276148457190442,0.4065075204177
Ses04M_script03_2_M019,4,0.0071553313,0.012366658,0.008944506,0.008526684,0.3287671232876712,-0.004279814220353728,0.11485301646637436,0.4381892793865697
Ses04M_script03_2_M020,0,0.013508503,0.02774354,0.01710748,0.02182709,0.427536231884058,-0.00574565365241142,0.630549037211191,0.8938111128673237
Ses04M_script03_2_M021,0,0.0031455122,0.0096230805,0.0040661613,0.008709717,0.6735751295336787,-0.01578277806402184,0.08521675499992737,0.1616528418484202
Ses04M_script03_2_M022,0,0.017641397,0.033156425,0.022183914,0.0246118,0.49333333333333335,-0.015740099115646444,0.8573899677516085,2.7123810657397853
Ses04M_script03_2_M023,4,0.0061533726,0.011747725,0.007781406,0.0087991925,0.4909090909090909,-0.008795742360234726,0.10955194727305509,0.2678753100689417
Ses04M_script03_2_M024,0,0.012430222,0.019298658,0.015731301,0.0111626135,0.26495726495726496,-0.0001877926365523308,0.25864906374359864,0.5221907042081283
Ses04M_script03_2_M025,0,0.013417655,0.021420112,0.016942205,0.013066999,0.23275862068965517,0.0010202344356002868,0.32674640447584913,0.5816588092764621
Ses04M_script03_2_M026,7,0.0012324057,0.0018507229,0.0015537041,0.0010034074,0.0,-0.01086539305106271,0.0023312235842309187,0.00582525143803813
Ses04M_script03_2_M027,0,0.012101872,0.019465717,0.015302224,0.012009432,0.28212290502793297,-0.0032798297979752533,0.2699204721373879,0.9007683995651854
Ses04M_script03_2_M028,7,0.001385487,0.0019517577,0.0017422541,0.00087647344,0.0,-0.022630330931860954,0.002428622813130193,0.006508236447355457
Ses04M_script03_2_M029,0,0.013619515,0.024107952,0.01767031,0.016427927,0.36065573770491804,-0.0034893362226284808,0.44253148744667314,0.8365622100924258
Ses04M_script03_2_M030,0,0.013304949,0.020504406,0.01689219,0.011621689,0.21108179419525067,-0.008041340151976328,0.29001220024405167,0.8676801341404092
Ses04M_script03_2_M031,0,0.019208703,0.03272935,0.024892122,0.021136353,0.28440366972477066,-0.008867015822033864,0.7965693533800253,0.9738524901598593
Ses04M_script03_2_M032,8,0.0038013698,0.0066788145,0.004829877,0.0046025654,0.38996138996138996,-0.012018775123578962,0.033945206463087706,0.09436538112171822
Ses04M_script03_2_M033,0,0.011754711,0.018134637,0.014775802,0.010506528,0.24315068493150685,-0.009949386367225088,0.2263759387255252,0.6598353392900633
Ses04M_script03_2_M034,0,0.004182567,0.009034977,0.0053176475,0.007294278,0.6350974930362117,-0.011965142221015412,0.06847715354382025,0.1721614921938991
Ses04M_script03_2_M035,0,0.008062123,0.016054379,0.010112311,0.012461496,0.5114345114345115,-0.009664193385106046,0.2083687090423305,0.8545487432686377
Ses04M_script03_2_M036,0,0.017859649,0.028983746,0.021929938,0.019118499,0.41025641025641024,-0.008375305696972646,0.5981381294390511,1.6985865168961727
Ses04M_script03_2_M037,4,0.010518743,0.017300485,0.0131787285,0.011199286,0.3261904761904762,-0.008030514436541125,0.21765288754898102,0.8430783912168742
Ses04M_script03_2_M038,0,0.007952972,0.014872129,0.010139838,0.010870959,0.39278131634819535,-0.008790670108282939,0.17377573451949585,0.4899728459975116
Ses04M_script03_2_M039,8,0.0078530405,0.013011664,0.009978662,0.008336226,0.2963709677419355,-0.009683793905423954,0.12350604406490029,0.3676915146907616
Ses04M_script03_2_M040,0,0.017087938,0.031841543,0.021223683,0.02374661,0.40625,-0.010287695658917073,0.789312373569853,2.332780431962789
Ses04M_script03_2_M041,0,0.0051968833,0.011899016,0.006671932,0.009841243,0.6623931623931624,-0.011568965419428423,0.12096085253122774,0.23261091684775248
Ses04M_script03_2_M042,8,0.0047990973,0.008272393,0.006103801,0.005574221,0.33903133903133903,-0.011488556083349977,0.05141737872554017,0.13686011124270447
Ses04M_script03_2_M043,0,0.011756914,0.02011546,0.014899114,0.013486364,0.37969924812030076,-0.007978986104717478,0.29996671172244893,0.6671778742476467
Ses04M_script03_2_M044,8,0.004745414,0.008236326,0.0059631076,0.005668099,0.3776978417266187,-0.007240621926030144,0.051107988243228375,0.1559680155479185
Ses04M_script03_2_M045,8,0.0031097727,0.0056197257,0.003940099,0.0040013627,0.4685714285714286,-0.009357228009321261,0.02444080579656401,0.051197219030276984
Ses04M_script03_2_M046,0,0.020213423,0.037443064,0.025971355,0.026903063,0.4368421052631579,-0.00979703963821521,1.0911207314450335,1.4512300654784558
Ses04M_script03_2_M047,0,0.013095372,0.033847123,0.016457649,0.029570866,0.7305699481865285,-0.014058481610845774,1.0084855727441024,1.907382382029287
Ses04M_script03_2_M048,0,0.00432176,0.009919317,0.0053867395,0.0083048185,0.638095238095238,-0.008780386451689992,0.08434471714395997,0.18825713165246322
Ses04M_script03_2_M049,0,0.02208603,0.03701264,0.027290141,0.025005274,0.3130434782608696,-0.0025630902200646233,1.0069032268873035,1.7520800587545267
Ses04M_script03_2_M050,0,0.043752722,0.0678085,0.055184506,0.03939501,0.23660714285714285,-0.006220921932253987,3.181363048162164,6.202826806580427
Ses04M_script03_2_M051,0,0.03680048,0.057078876,0.046504065,0.032958366,0.23376623376623376,-0.0024876371753634885,2.260094572988372,4.388749497603858
Ses04M_script03_2_M052,0,0.043137398,0.06241575,0.05488904,0.029440815,0.11702127659574468,-0.009078635230252985,2.544633311967987,2.471165823764563
Ses04M_script03_2_M053,0,0.05647426,0.08363592,0.07027924,0.045457777,0.2621951219512195,-0.009268145731766708,4.664711696779458,6.390488202449264
Ses04M_script03_2_M054,0,0.055439927,0.07712107,0.06818472,0.035879273,0.10344827586206896,-0.006559353096236009,3.722911928014192,6.029328393488266
Ses04M_script03_2_M055,0,0.07367606,0.104735166,0.092480294,0.049413245,0.15841584158415842,-0.03801979619311169,7.0270184636563,15.553544109315109
Ses04M_script03_2_M056,0,0.07398218,0.13022116,0.08834105,0.095433526,0.45180722891566266,-0.02940600097645074,12.671796625041221,29.536966176754866
Ses04M_impro01_F000,7,0.008607893,0.013686885,0.01083924,0.008363155,0.2849740932642487,-0.003898688191839028,0.13258429078276382,0.24630643849858386
Ses04M_impro01_F001,7,0.0073298574,0.01066631,0.009177043,0.0054357075,0.1440329218106996,-0.008954705663200002,0.0747984335065877,0.13723879650138227
